,userID,tag,content,date,year,label
1519,andytaso,→,你還不如交個龍妹 自己慢慢用,01/14,2022,1
1520,ZXCWS,推,這樣也不是好事 會讓人變成很脆弱..,07/01, 2022,0
1521,Dorae5566,推,龍妹配瘦弱高中男吧,08/29,2022,3
1522,GGrunrundela,噓,堆醜男自介打什麼肥的滾 或是不吃,11/14,2022,1
1523,sinfox,→,肥婆通常說自己肉肉的，從不說都是油,09/24,2021,1
1524,owen3,→,我看你們是不懂喔,06/08, 2022,0
1525,kcclasaki,→,1990才有女王的樣子。最初始根本肥婆頭,09/25,2021,1
1526,alinwang,推,讓他上！等著看民進黨完蛋！,12/03, 2022,0
1527,dontaskwhoim,→,死肥婆妖女,11/28,2021,1
1528,B9702115,推,肚子肉好多,08/09,2019,1
1529,A6,→,我覺得應該強調龍妹 這樣才能凸顯俄軍的禽獸,03/24,2022,1
1530,maverick7119,噓,把人民當棋子,04/08, 2022,0
1531,cactusicecre,推,神肥豬 那次沒死已經很扯了 現在證,07/15,2022,1
1532,aids893001,→,歐晉晉,11/25, 2021,0
1533,maximu,推,齁齁齁,08/29, 2022,0
1534,kyoku,推,不喝水3天就掰了懂嗎?你繼續待在教室裡,02/04, 2022,0
1535,sc85508,推,肥婆詐騙師,09/18,2022,1
1536,gtor7923,噓,先不吃不喝瘦到皮包骨再說,06/10,2022,2
1537,Dragonz,噓,又是你肥婆必噓,03/16,2022,1
1538,orange1204,噓,一堆住家裡的 都自以為靠自己,02/09, 2022,0
1539,cerwvk,推,直接戳破,05/11, 2022,0
1540,zzff92,→,垃圾台女一堆龍肥婆 個性又差 遇到洋人被,10/13,2022,1
1541,jackycheny,噓,想太多，醫學還是把電資壓在地上摩擦,02/21, 2022,0
1542,MK47,→,不要污辱豬 胖就胖 豬還有經濟價值,06/12,2022,1
1543,david12763,噓,真的猴子價,01/05, 2023,0
1544,tingjj,推,4樓就說出了D粉的想法阿笑,07/25, 2019,0
1545,Misscat16868,→,是藍營的御用媒體？所以肥婆又變塔,06/21,2022,1
1546,xvhak,推,腦殘龍妹 連日期都不會算 這還有人騎喔？,03/17,2022,1
1547,yeng1217,噓,這肥婆到底示警了啥,01/21,2022,1
1548,taco20,→,75吧,10/17, 2022,0
1549,kosuke,→,本板標準 鳥仔腳=身材好,09/05,2021,2
1550,JiaSaiLa,→,白痴新聞 低能記者怪力亂神,08/25, 2022,0
1551,s9234032,→,peggy真的辛苦惹 雖然我沒在看妳臉書,09/30, 2022,0
1552,sd09090,→,這變成鳥仔腳，跑一跑會不會斷裂,03/15,2022,2
1553,untry,→,宅只能靠肥肚多挨幾下,12/21,2021,1
1554,iohan,噓,你沒奶子還不是照樣會嘴人奶小,04/22,2022,1
1555,kaminari22tw,推,拜登之前還一直蹲在大街上,09/23, 2022,0
1556,LeftCorner,推,列車發車囉,02/20, 2022,0
1557,kevin4201153,噓,再噓 桶三小喇 八卦版母豬化是逆 還是吃到金胖子口,05/31,2016,1
1558,HUNT007,推,水啦肥婆終於滾了,12/03,2021,1
1559,loveian16,→,:嗯 還不錯,03/21, 2014,0
1560,ubcs,推,肥肚肚,01/21,2022,1
1561,GanKer,推,嘴上說有納粹，手上做納粹的事,03/19, 2022,0
1562,kenkenken31,推,每天吃1萬大卡還是瘦得跟皮包骨一樣,02/11,2022,2
1563,L1ON,→,肥物肚肚好好吃的樣子,03/25,2019,0
1564,lovembp,推,阿妹真的室肥婆,01/01,2015,1
1565,winiS,推,肥婆賺啊,05/22,2022,1
1566,colan8,→,沒才藝 要整也太慢整 又沒奶....,09/18,2022,2
1567,liu1030,噓,笑死 竟然有媽媽不讓老公洗女兒 到底是多,01/05, 2022,0
1568,NMBILL,推,風向不在自己這 就說對方有網軍==,01/12, 2022,0
1569,StylishTrade,→,成吉思汗殺更多人 不算功業?,08/11, 2022,0
1570,re920113,推,腰太粗 肚子太大==,09/12,2021,1
1571,GimO,噓,你好胖… 褲子衣服都有夠醜,09/05,2021,1
1572,koromo1991,→,哪部,10/01, 2022,0
1573,gime0226,推,問甲甲 肥甲屁股跟比H還大,10/21,2022,1
1574,ck901372,推,稅阿,09/29, 2022,0
1575,GGrunrundela,噓,可是我身邊的醜肥龍長得又醜又肥個,02/21,2022,1
1576,ianmoon,噓,第一一個胖比瘦好看的醜男，影片只會在,08/29,2021,0
1577,MK47,→,喔氣氣氣氣氣～～,08/02, 2022,0
1578,msarthur,噓,肥婆神棍,05/15,2022,1
1579,hjkkk123,→,"歌都還沒聽過,可能人都還沒認清",01/03, 2023,0
1580,qqwwweee,→,腰好粗，不過這把年紀了，還可以,08/04,2022,1
1581,Bluebluehsu,推,看今天政論節目就知道這些人完全沒,11/27, 2022,0
1582,hong414,→,老實說是中國關係 他們那邊上空不正常,08/30, 2022,0
1583,NSRC,→,根據看過現場ＣＣＲ經驗，矮秃肥老醜窮包莖短屌洋人　都贏你,05/16,2021,1
1584,helloI,噓,笑這肥婆不敢啦肏,08/04,2022,1
1585,Rex8082,噓,龍妹用約的就有了吧 買個屁,02/09,2022,1
1586,LoliCar,推,黨會發動側翼說沒關係,10/04, 2022,0
1587,touchbird,推,結果都是龍妹在那邊露 嘔嘔嘔,11/01,2021,1
1588,Daedolon,噓,有幾張瘦得跟非洲難民一樣嘔嘔嘔嘔嘔嘔,08/29,2022,2
1589,sted0101,推,重機不EY,09/08, 2022,0
1590,kshtainan,推,R.I.P,06/20, 2022,0
1591,PoloHuang,推,肥婆陰道會自己出油 很方便,09/25,2021,1
1592,milkBK,→,八卦公車 有做愛就會地震的龍妹吧,09/18,2022,1
1593,judan1987,→,你會砍就能按……,01/09, 2022,0
1594,ttww1991,推,RVD吧 矮矮胖胖又很靈活,06/10,2022,1
1595,illreal,→,扁奶腿粗還像個男的,10/15,2021,2
1596,chungj,推,公務員根本反政府,06/14, 2022,0
1597,TS00763921,推,五個帳號就網軍頭...我旁邊朋友湊一,12/11, 2021,0
1598,zaqimon,→,開Lexus的是窮人,05/08, 2022,0
1599,eririlover,推,YT四幻神阿哈哈,10/31, 2022,0
1600,amare1015,推,廢物覺青一堆瘦皮猴 軟弱無能抗個屁中~,10/27,2021,2
1601,bunbunblue,→,沒奶子的藝人,03/15,2022,2
1602,ho83leo,推,矮不要胖，基本上都還有市場,05/01,2022,1
1603,king110592,推,死胖子長的噁心連腦袋都噁心,11/14,2022,1
1604,devidevi,噓,誰??,02/03, 2022,0
1605,shellback,→,體能呢 一堆志願役胖子廢物跑不動,08/30,2021,1
1606,SimplePraise,→,雙標到笑出來,04/15, 2022,0
1607,time3Q,推,可以比習近平更醜更肥更噁心 金小胖4Ni？,07/04,2022,0
1608,kira08,推,就一個高高瘦瘦跟一個矮矮胖胖的,10/02,2022,0
1609,kerry0496x,噓,日本人的腿才粗，謝謝,11/02,2022,1
1610,andy00319,推,又醜又肥,10/03,2022,1
1611,deepdish,→,高雄只蓋五層樓也太浪費,11/18, 2021,0
1612,tuanlin,推,從政(X) 當提線人偶(O),01/04, 2023,0
1613,bill93557063,推,肥宅長得醜也沒辦法上節目,03/26,2022,1
1614,enskyzuso,→,小隻馬很多過瘦通常沒奶ㄅ,02/28,2022,2
1615,espresso1,推,酒喝多了？,11/08, 2022,0
1616,mirac1e,噓,綠畜女神五短水桶腰修圖普妹你敢嘴,11/12,2021,2
1617,hogu134,→,看執政黨會不會立刻改變,08/19, 2022,0
1618,crimson11,→,把到母龍妹阿飄,10/17,2021,1
1619,widec,→,曼達洛人那個背景很單調 當然好搞,09/11, 2022,0
1620,XXXXSOW,噓,支那肥婆,04/08,2022,1
1621,talrasha,→,哈欠,01/10, 2023,0
1622,sunsam,噓,幹真的死胖仔一堆 嘔嘔嘔,02/23,2022,1
1623,Tristanh,推,最醜的就是肥宅留長髮綁成武士頭,01/17,2022,1
1624,konner,推,肥宅我太胖也會扶桌子,04/22,2022,1
1625,GinHan,推,阿肥肚子裡是不是有五毒珠,07/05,2021,0
1626,XXXXLINDA,→,想了一下也搞不清楚今天做了些什麼,07/30, 2019,0
1627,iwilltry,→,死肥豬少將,08/26,2022,1
1628,horseinwine,推,正妹有市場 龍妹沒市場 end,11/17,2021,1
1629,andycheng60,→,ow出來再說吧,05/04, 2022,0
1630,augusttenet,推,底層翻身應該是又窮又醜又肥又矮吧,11/27,2021,1
1631,caumu,噓,喔,07/16, 2019,0
1632,TWilde,推,我跟昱修說過人醜不是因為胖可是他聽不進,01/20,2022,0
1633,skymonkey,→,用長一點的繩子丟遠一點就解決了,04/22, 2022,0
1634,realmd,推,沒奶子呀  真的沒聽過?,10/19,2021,2
1635,yms55662003,推,咳了一個月才好，給你參考,10/15, 2022,0
1636,Boris945,推,胖得要命,10/08,2022,1
1637,coon182,→,老人,11/23, 2021,0
1638,lyping,→,爛,12/01, 2021,0
1639,Doub1eK,→,台女普遍扁奶 台北就一堆又瘦奶又大,04/04,2022,2
1640,FATBOYSLIM,→,串起來可是一大串呢,10/07, 2014,0
1641,wemee,推,   樓下屎到腸口 又被男友往內捅,12/16, 2021,0
1642,talktomyhand,噓,一堆死肥宅在那嘴，自己胖到看不到,10/17,2022,1
1643,anoymouse,噓,幹 還以為是非洲猴哥 哪來的死胖子,09/01,2021,1
1644,bill403777,推,鍵盤支持,08/19, 2022,0
1645,henryhao,推,我喜歡紙片人，兄弟,08/28,2022,2
1646,minirr,推,死肥豬回家賣水餃搞不好更受歡迎,01/09,2022,1
1647,superbatman,推,變人妻肥婆了 不勝唏噓,05/23,2022,1
1648,nature0814,→,量了ㄅ,11/02, 2022,0
1649,g29186280,→,續抽我的，沒錢看你能怎樣，科科,11/11, 2022,0
1650,lianli1024,推,帳密貼在公務機在公家部門很常見,12/05, 2022,0
1651,vizcacha,推,被龍妹跟人妖 我選擇死亡的回覆笑死XD,11/12,2019,0
1652,eirose,→,你該抱怨的是超前部屬到現在還不夠的單位,04/29, 2022,0
1653,llgod,推,抓地力，這樣你在浴室摔倒鞋子不會噴飛,01/11, 2023,0
1654,xxx5566xxx,→,小奶肥婆吃屎,05/06,2022,1
1655,alterna,→,民眾黨多多支持33,09/10, 2022,0
1656,fhsh115,推,先加民眾黨,01/13, 2023,0
1657,PompelmousJ,噓,靠杯 死肥豬,05/07,2022,1
1658,Slash999,推,難道你要這板的魯蛇肥宅承認自己醜窮個,06/12,2022,1
1659,trywish,→,總體來說價格還是降低，去地區觀光的高額,07/21, 2022,0
1660,winiS,→,觀光是貪汙肥婆的說詞，那路線本來就該挖洞,02/07,2022,1
1661,salamender,→,過一天算一天的感覺，沒經歷過的人不,06/04, 2022,0
1662,GGrunrundela,噓,醜男肥宅滾辣幹,02/17,2019,1
1663,poasdm,噓,:,12/01, 2021,0
1664,xzcb2008,→,你話別說死ㄡ 科學這個沒有百分百,04/17, 2022,0
1665,viable,→,或者是晚上睡前那樣精神不好沒辦法好好發,01/06, 2023,0
1666,NSRC,→,"看過現場ＣＣＲ,矮秃肥老醜窮包莖洋人都贏你",10/09,2021,1
1667,peace1way,→,乎都是鳥仔腳，不信妳去國小國中看，大了就不一定了,10/01,2015,2
1668,widec,推,:慈濟有種你就告看看捐錢給你的衣食父母啊!!,05/25, 2008,0
1669,aqsss,→,歐米龍妹妹回娘家,05/24,2022,0
1670,DongRaeGu,噓,死胖子好噁心,06/02,2022,1
1671,aaron1213,推,拜託，胖只要努力就可以減，矮這輩子再,07/02,2022,0
1672,Nobita,推,以後接收外界訊息就要回到傳統媒體了 新聞,08/18, 2022,0
1673,a0953952096,推,矮醜胖窮短小包莖,03/26,2022,1
1674,yesman1214,噓,死胖子廢物，是沒參加會議嗎,09/11,2021,1
1675,DevilHotel,→,五樓喜歡跟龍妹划龍舟,06/01,2022,1
1676,swgun,推,1720萬也不夠你逃的。孩子,04/29, 2022,0
1677,mabilife,→,簽下去戒色 半年一年後母豬都讓你秒射,09/05, 2022,0
1678,applegoodeat,→,笑死人的死胖子，連市長都幹不好了,11/01,2021,1
1679,whitecut,推,想太多 以政府尿性一定找中國外包系統,11/29, 2022,0
1680,ggbi4zzz,噓,扁奶醜女干我屁事,12/14,2021,2
1681,princebanana,推,找個體制都快被KMT強暴了,07/30, 2015,0
1682,ff20,推,如你所願,12/31, 2021,0
1683,jialin6666,→,整理生活用品要關10天,05/03, 2022,0
1684,pony666,推,沒有肥肚腩還敢自稱帥哥,07/01,2015,0
1685,brodf084972,→,如果外送仔是個龍妹呢？？？？？,01/24,2022,1
1686,zero50147,噓,關你們屁事 一群醜女肥宅身材差眼紅喔,03/10,2022,1
1687,blackdragon,推,投降的話就從中華民國消失嗎,09/08, 2022,0
1688,luuuking,推,把玻璃撿一撿，掃地機器人頂的住嗎？,09/17, 2022,0
1689,milk7054,→,爽吃法國菜吧，北港溪以南超死忠,11/26, 2022,0
1690,PTTfaggot,推,心機肥婆 小孩真的好可憐,12/23,2021,1
1691,rmoira,推,讚啦 支持罷工 垃圾肥豬高層吃屎,04/15,2022,1
1692,wizozc495711,→,反觀馬英九調多少,09/01, 2022,0
1693,icemonkey200,推,認知作戰啦,12/18, 2022,0
1694,gawoolala,推,沒有姆咪但還是給好評,12/02, 2022,0
1695,xhunter1374,推,一堆扁奶台女在忌妒,01/05,2022,2
1696,ntust661,推,無價,11/06, 2021,0
1697,gn01246204,→,肥婆,12/23,2021,1
1698,px37521,推,XD,10/10, 2019,0
1699,ramun,推,當成儲值台灣價值不就好了 有沒有欣慰點,02/12, 2022,0
1700,HellFly,→,正妹怎麼壓得住 一定是龍妹鬼壓床,01/12,2022,1
1701,deann,→,打完仗吧,03/18, 2022,0
1702,nowitzki0207,推,應該去星國比較有前途,10/16, 2022,0
1703,yw1002,→,藍的已經麻痺了吧 死豬不怕滾水燙,12/23, 2021,0
1704,OomaybeoO,噓,醜男肥宅還不是年紀大了也只選愛自己的,11/17,2022,1
1705,werqq,推,EE 你有去排快篩了嗎 忘了原來你不用,05/06, 2022,0
1706,wooxer88,→,沒奶 都胸肌了啦 超胖(x  壯(o d 嘻嘻,09/10,2021,0
1707,joe51408,→,的肉要收我3000跟我談CP值 三小,05/11, 2022,0
1708,esunbank,推,有篇文  快去備份 告  說你心肌肥婆,01/01,2015,1
1709,henrygod,推,龍妹也要看臉和膚色 太黑不正的不行,10/31,2022,1
1710,leo1217000,→,學上海外地車牌尖峰時段不能上橋,09/20, 2022,0
1711,BOSSHUN,推,還好沒開盤，盤中出消息跌九千點不得了,11/27, 2021,0
1712,cmid05,推,原po才打一次笑死，IB可以一篇打20次笑死,07/25, 2022,0
1713,jakewu1217,→,肥婆,10/01,2021,1
1714,bakaka,→,新北執政多久了？,11/24, 2022,0
1715,eipduolc,推,殷非凡輩份太高，不過他上課滿苦口婆心,12/12, 2022,0
1716,rcro,→,有權就算又肥又醜都有正妹可以吃,10/12,2021,1
1717,rgundam2003,推,你的問題可以用參考被報導所以爆紅,01/15, 2022,0
1718,s891050,噓,嘲笑言語霸凌硬拗說是關心zzz,11/01, 2021,0
1719,NCTUEE800808,→,正妹就上R 龍妹就算了,02/18,2022,1
1720,Forcast,→,海水漲潮會不見的大洋洲島,02/04, 2022,0
1721,hw102050,→,撞擊測試頂多60，而且也沒測大車撞擊啊,06/10, 2022,0
1722,jackythere,推,骨頭的形狀都看的到，這太瘦了,01/15,2022,2
1723,chunchie,推,一次嘴完禿跟胖跟矮，有些標準還是放心,02/17,2022,1
1724,milkBK,→,那個肥肚冬天抱起來很溫暖,09/07,2022,0
1725,doro0202,推,找肥宅和龍妹你會看？,08/30,2022,1
1726,t81511270,噓,哈哈 矮醜禿肥 還是算了吧==,01/09,2022,1
1727,MixBear,噓,賣台派、毀台派,10/21, 2022,0
1728,tasogare,→,錢雞巴亂花  存定存都財富自由十輩子,02/21, 2022,0
1729,coffee112,→,人嗎？ 這...,12/28, 2022,0
1730,zausa,→,勾惡就沒料也沒奶啊,04/24,2022,2
1731,allloveme,→,印象最深）都瘦巴巴的，看了好心疼,09/24,2022,0
1732,fyer,推,又肥又醜,11/23,2022,1
1733,pizzafan,→,(不過排骨部份 還是大林遠香的瘦肉最強),12/05,2022,0
1734,kevin1221,→,讓你只能用非法管道買，被騙就概不負責,01/08, 2023,0
1735,jehow,→,直接變難民身材,07/08,2022,2
1736,Whitelotus,→,一堆案老害寵到4-50歲才兩手一攤說沒,10/14, 2022,0
1737,chith,推,對又醜又肥又臭又髒的當然沒感覺,10/12,2022,1
1738,sky912745,推,1超噁,01/31, 2022,0
1739,yoosoemun,推,牠的小肚肚很可愛,10/16, 2022,0
1740,deeeplove,噓,不過早餐吃炸雞排漢堡是怎樣 肥死,11/27, 2021,0
1741,asiasssh,→,隨便啦 胖宅完全不在意,05/27,2017,1
1742,IKURAQ,推,中文閱讀能力不好？是機車闖紅燈耶,10/28, 2022,0
1743,syldsk,推,說不定是漏丟的,06/30, 2022,0
1744,icem,噓,繼續 歡迎酒店傑繼續,12/22, 2022,0
1745,hohohorse,推,好想摸這個肥肚肚,05/28,2022,0
1746,FoxtailMille,推,比特犬咬死人一律殺，牠不可能有悔,12/05, 2021,0
1747,max0928895,推,問他:你李敖喔?,02/14, 2022,0
1748,azeroth,推,= =F-35太胖 真的有夠醜,05/31,2022,0
1749,birdman4368,推,:美國時間現在半夜看到這篇是要我怎麼睡啦,05/26, 2014,0
1750,joeyben,推,肥婆愛好者,03/12,2022,1
1751,roger89521,→,機還是很龐大的，只能說法國人不懂,02/02, 2022,0
1752,toshiba5566,→,死胖子還想選總統？垃圾,10/13,2021,1
1753,achaea,→,生病的人才需要戴口罩，準備大爆炸吧,03/11, 2020,0
1754,arickal,推,看到胖子真的會讓人覺得噁心,07/17,2022,1
1755,erick70109,噓,垃圾昶的死肥豬,01/08,2022,1
1756,benny70104,推,肥宅還怕胖？,09/26,2021,1
1757,nik351235,推,克拉克真幹話王 黑的講成白的都不臉紅,07/14, 2022,0
1758,robot7788,→,情，我相信你會愈來愈好的!,06/10, 2022,0
1759,hugr85,噓,快點寄封信 給新機肥婆 說你被欺壓 就可以轉白囉,04/30,2015,1
1760,ddtkqoo78,推,T就8+9啊 一個樣瘦巴巴沒奶又要跟人家,11/18,2022,2
1761,BusterWu,推,腦袋有洞,10/03, 2022,0
1762,nikewang,→,真的 看到防疫廣告有這隻肥婆 在想政府,12/19,2021,1
1763,Kultivient,推,學店不意外 台灣8+9就愛瘦排骨鳥仔台,11/25,2021,2
1764,hank814028,推,說真的惡魔旅館那種才是真的會噁的胖,04/23,2022,1
1765,yoderek,推,噁心胖子，令人不舒服,07/27,2022,1
1766,wonder007,推,肥婆圖王有夠噁 真想看看本人長怎樣,05/09,2022,1
1767,michael0419,→,治人物,07/25, 2022,0
1768,ringtweety,推,圖二的幾位都還行 根本不到肥或醜,04/21,2022,1
1769,verypower,推,胖  醜  個性不好,04/23,2022,1
1770,johnwu,→,鳥仔腳?,09/21,2021,2
1771,sugizo0,→,用範圍技啊，釣魚內文基本上都用 醜宅、肥宅 之類的，且特,03/17,2013,1
1772,tzcoba01,推,噁心胖子可以先減肥嗎 這是為你好,07/06,2022,1
1773,Qua3small,推,什麼白癡政策…,11/22, 2021,0
1774,AustinRivers,推,那個胖子 肥婆  歌手...,12/27,2021,1
1775,yafx4200p,→,二周目...,03/14, 2022,0
1776,littenVenus,→,我看到國外新聞報導那些瘦成皮包骨,06/07,2022,2
1777,greenpeter,推,就腦滿腸肥心又醜...而且戀母情節蔡媽,01/17,2022,1
1778,chordrain,→,不然咧 難道你會選肥髒醜妹當女友？,12/18,2021,1
1779,Nevhir,→,魯肥是開model3 有醜貓還有漂亮姊姊那個?,09/22,2022,1
1780,ubcs,推,肥肚肚 想揉,11/24,2021,0
1781,ti51120,→,0,10/02, 2022,0
1782,LoveMakeLove,推,我們又窮又醜的肥宅活著就是為了報,07/22,2022,1
1783,secret1414,→,推廢文,05/07, 2022,0
1784,elite31307,→,恥幹嘛,01/03, 2023,0
1785,rul284dl,推,謝謝,08/14, 2021,0
1786,words2012,→,女人要變成很誇張的死肥婆 難度很高,07/30,2022,1
1787,feng0312s,推,靠北本來想說幹用餘光瞄一下或是後照鏡,07/13, 2022,0
1788,zxc7,→,反骨的艾瑞絲有點像他 瘦的時候,04/16,2022,0
1789,yukihira,推,男生30後身材熊化然後多個大肥肚,10/09,2021,1
1790,nbg23456,推,恐龍妹比較厲害,11/26,2022,1
1791,Athanasius,噓,666??,05/20, 2022,0
1792,onstar,→,例如之前有新聞馬來西亞巫師用椰子殼施法,11/12, 2021,0
1793,brucielu95,推,肥豬支那女真噁,08/28,2022,1
1794,ilove640,→,肥宅的醜臉就已經足夠保護自己了,12/19,2021,1
1795,shinewind,推,主廚褲真是腿粗人的救星，不過我喜歡,03/19,2022,1
1796,smalltwo,→,你是不是該先質疑台北市府薪水為何綁定,01/04, 2022,0
1797,picasa226,噓,5年？,06/14, 2022,0
1798,Ayanami5566,推,問五樓啊  可悲肥宅又醜,06/30,2022,1
1799,yzelly,→,胖子就胖子，殺小矮壯型,09/15,2022,1
1800,DonDonFans,噓,沒奶還穿殺小胸罩 滾,12/03,2022,2
1801,qqq60710,推,沙優？,11/15, 2021,0
1802,swgun,推,看那肥肚肚就知道那是他一輩子的高,09/18,2022,1
1803,aramars,推,:推!!!!!!!!!!!,01/12, 2014,0
1804,abelppa,推,只吃番茄瘦成皮包骨,11/17,2021,2
1805,gamesame7711,→,…手指太肥 都沒選到正確的字,02/05,2022,1
1806,DarkIllusion,推,窩豪興混 豪興混,02/13, 2022,0
1807,yniori,推,第二張手掌露餡~肯定是肥婆無誤~,10/28,2021,1
1808,hong414,→,龍妹跟詐騙犯阿,01/11,2022,1
1809,Parker08,→,比起世界50大公正多了,08/30, 2022,0
1810,lionsss,推,沒奶子,09/11,2021,2
1811,mirac1e,噓,閃兵死胖子廢物嗆警政署長 哈哈,11/02,2021,1
1812,jupei,噓,你該擔心的是連龍妹都娶不到,11/06,2021,1
1813,d8917936,→,綠色垃圾,10/23, 2022,0
1814,GGrunrundela,噓,你手指超肥 超像甜不辣 肥肥短短 這,12/17,2021,1
1815,digimaster,推,胖子、太瘦、太矮不適合,11/28,2022,3
1816,seanidiot,→,非改天醫療大塞車才不適用,05/11, 2022,0
